name,link,rating,num_reviews,price,cuisine,district,num_bookings
Hinata Sushi,https://www.opentable.com/r/hinata-sushi-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/hinata-sushi-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(10)</span> <span class=""screen-reader"">Review - Hinata Sushi</span></a>",(10),$    $    $    $,Japanese,Civic Center / Hayes Valley / Van Ness,
Mazza Luna,https://www.opentable.com/mazza-luna-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""3.3 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-quarter.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Good</span></div>  <a class=""review-link"" href=""https://www.opentable.com/mazza-luna-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(20)</span> <span class=""screen-reader"">Review - Mazza Luna</span></a>",(20),$    $    $,Lebanese,Civic Center / Hayes Valley / Van Ness,
Thai 4 You,https://www.opentable.com/r/thai-4-you-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Civic Center / Hayes Valley / Van Ness,
Zenyai Thai Restaurant,https://www.opentable.com/r/zenyai-thai-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Civic Center / Hayes Valley / Van Ness,
Pak Nam Thai Cuisine,https://www.opentable.com/r/pak-nam-thai-cuisine-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Downtown / Union Square,
Cafe Asia - Asian Art Museum,https://www.opentable.com/r/cafe-asia-asian-art-museum-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $    $    $,American,Civic Center / Hayes Valley / Van Ness,
Hi-usa,https://www.opentable.com/r/hi-usa-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
Himalayan Pizza and Momo,https://www.opentable.com/r/himalayan-pizza-and-momo-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<a class=""review-link"" href=""https://www.opentable.com/r/himalayan-pizza-and-momo-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(2)</span> <span class=""screen-reader"">Review - Himalayan Pizza and Momo</span></a>",(2),$    $,Nepalese,Civic Center / Hayes Valley / Van Ness,
Four Seasons Vietnamese,https://www.opentable.com/r/four-seasons-vietnamese-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Café,Civic Center / Hayes Valley / Van Ness,
Allstar Donuts & Burgers,https://www.opentable.com/r/allstar-donuts-and-burgers-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Burgers,Civic Center / Hayes Valley / Van Ness,
Barn Jook,https://www.opentable.com/r/barn-jook-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Asian,Russian Hill,
Esan Classic at 739 Larkin,https://www.opentable.com/r/esan-classic-at-739-larkin-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Civic Center / Hayes Valley / Van Ness,
Lers Ros Larkin Street,https://www.opentable.com/r/lers-ros-larkin-street-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Downtown / Union Square,
Noka Dining Room at Onsen Restaurant,https://www.opentable.com/r/noka-dining-room-at-onsen-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Japanese,Civic Center / Hayes Valley / Van Ness,
Onsen,https://www.opentable.com/r/onsen-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/onsen-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(142)</span> <span class=""screen-reader"">Review - Onsen</span></a>",(142),$    $    $,Japanese,Civic Center / Hayes Valley / Van Ness,
Sai Jai Thai Restaurant,https://www.opentable.com/r/sai-jai-thai-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Downtown / Union Square,
PLAJ,https://www.opentable.com/plaj?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/plaj?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(2173)</span> <span class=""screen-reader"">Review - PLAJ</span></a>",(2173),$    $    $,Scandinavian,Civic Center / Hayes Valley / Van Ness,
DeAfghanan Kabob House,https://www.opentable.com/r/deafghanan-kabob-house-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Indian,Japantown,
Smuggler's Cove,https://www.opentable.com/r/smugglers-cove-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
Lalita Thai,https://www.opentable.com/r/lalita-thai-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Civic Center / Hayes Valley / Van Ness,
Tommys Joynt,https://www.opentable.com/r/tommys-joynt-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Grill,Japantown,
Un Cafe,https://www.opentable.com/r/un-cafe-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
Moulin Rouge Restaurant,https://www.opentable.com/r/moulin-rouge-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Downtown / Union Square,
SAM's Diner,https://www.opentable.com/r/sams-diner-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Café,Civic Center / Hayes Valley / Van Ness,
Local Diner,https://www.opentable.com/r/local-diner-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
Cafe Mirtille,https://www.opentable.com/r/cafe-mirtille-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
Maison Danel,https://www.opentable.com/r/maison-patisserie-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.1 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/maison-patisserie-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(21)</span> <span class=""screen-reader"">Review - Maison Danel</span></a>",(21),$    $    $,French,Russian Hill,
Ananda Fuara Vegetarian Restaurant,https://www.opentable.com/r/ananda-fuara-vegetarian-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Vegetarian,Civic Center / Hayes Valley / Van Ness,
Tender,https://www.opentable.com/r/tender-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Vegetarian,Nob Hill,
Dragon Eats,https://www.opentable.com/r/dragon-eats-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Vietnamese,Civic Center / Hayes Valley / Van Ness,
Shake Down,https://www.opentable.com/r/shake-down-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Downtown / Union Square,
Dong Baek Restaurant,https://www.opentable.com/r/dong-baek-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Korean,Downtown / Union Square,
Anh Hong Restaurnt,https://www.opentable.com/r/anh-hong-restaurnt-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Vietnamese,Downtown / Union Square,
Hayes Street Grill,https://www.opentable.com/hayes-street-grill?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.2 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-quarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/hayes-street-grill?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(2960)</span> <span class=""screen-reader"">Review - Hayes Street Grill</span></a>",(2960),$    $    $,Seafood,Civic Center / Hayes Valley / Van Ness,
Emo's Cafe & Deli,https://www.opentable.com/r/emos-cafe-and-deli-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
Little Henrys,https://www.opentable.com/r/little-henrys-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Italian,Nob Hill,
Tycoon Cafe & Restaurant,https://www.opentable.com/r/tycoon-cafe-and-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Downtown / Union Square,
Siamorchid,https://www.opentable.com/r/siamorchid-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Civic Center / Hayes Valley / Van Ness,
YamaSho,https://www.opentable.com/yamasho?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""3.9 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/yamasho?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(129)</span> <span class=""screen-reader"">Review - YamaSho</span></a>",(129),$    $,Japanese,Civic Center / Hayes Valley / Van Ness,
Akna SF,https://www.opentable.com/r/akna-sf-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Mexican,Civic Center / Hayes Valley / Van Ness,
Proper Patio & Lounge,https://www.opentable.com/r/proper-patio-and-lounge-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""3.9 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/proper-patio-and-lounge-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(10)</span> <span class=""screen-reader"">Review - Proper Patio &amp; Lounge</span></a>",(10),$    $,International,Downtown / Union Square,
Dona Marta Cafe,https://www.opentable.com/r/dona-marta-cafe-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
El Tesoro Taqeria & Grill,https://www.opentable.com/r/el-tesoro-taqeria-and-grill-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Mexican,Downtown / Union Square,
Bistro 10UN,https://www.opentable.com/bistro-10un?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/bistro-10un?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(165)</span> <span class=""screen-reader"">Review - Bistro 10UN</span></a>",(165),$    $,American,Civic Center / Hayes Valley / Van Ness,
